Citing_DOI,Cited_DOI,Citing_Layer,Cited_Layer,Citation_Type
10.1038/nature14236,10.5962/bhl.title.55072,0,1,Direct
10.1038/nature14236,10.1126/science.275.5306.1593,0,1,Direct
10.1038/nature14236,10.1007/bf00344251,0,1,Direct
10.1038/nature14236,10.1145/203330.203343,0,1,Direct
10.1038/nature14236,10.1007/s10514-009-9120-4,0,1,Direct
10.1038/nature14236,10.1561/2200000006,0,1,Direct
10.1038/nature14236,10.1126/science.1127647,0,1,Direct
10.1038/nature14236,10.1613/jair.3912,0,1,Direct
10.1038/nature14236,10.1007/s11023-007-9079-x,0,1,Direct
10.1038/nature14236,10.1109/5.726791,0,1,Direct
10.1038/nature14236,10.1113/jphysiol.1963.sp007079,0,1,Direct
10.1038/nature14236,10.1109/9.580874,0,1,Direct
10.1038/nature14236,10.1037/0033-295x.102.3.419,0,1,Direct
10.1038/nature14236,10.1016/j.tins.2010.01.006,0,1,Direct
10.1038/nature14236,10.1038/nn.2304,0,1,Direct
10.1038/nature14236,10.1038/415318a,0,1,Direct
10.1038/nature14236,10.1038/nn.3203,0,1,Direct
10.1038/nature14236,10.1016/s0004-3702(98)00023-x,0,1,Direct
10.1126/science.275.5306.1593,10.1037/h0076778,1,2,Indirect
10.1126/science.275.5306.1593,10.1037/0033-295x.88.2.135,1,2,Indirect
10.1126/science.275.5306.1593,10.1101/lm.1.1.1,1,2,Indirect
10.1126/science.275.5306.1593,10.1038/377725a0,1,2,Indirect
10.1126/science.275.5306.1593,10.1523/jneurosci.16-05-01936.1996,1,2,Indirect
10.1126/science.275.5306.1593,10.1016/0306-4522(94)90592-4,1,2,Indirect
10.1126/science.275.5306.1593,10.7551/mitpress/4708.003.0020,1,2,Indirect
10.1126/science.275.5306.1593,10.1016/1044-5765(92)90012-q,1,2,Indirect
10.1126/science.275.5306.1593,10.1002/syn.890100307,1,2,Indirect
10.1126/science.275.5306.1593,10.1016/0376-8716(95)01118-i,1,2,Indirect
10.1126/science.275.5306.1593,10.1016/0006-8993(75)90998-1,1,2,Indirect
10.1126/science.275.5306.1593,10.1126/science.897677,1,2,Indirect
10.1126/science.275.5306.1593,10.1007/bf00426039,1,2,Indirect
10.1126/science.275.5306.1593,10.1016/0006-8993(80)90666-6,1,2,Indirect
10.1126/science.275.5306.1593,10.1146/annurev.ps.40.020189.001203,1,2,Indirect
10.1126/science.275.5306.1593,10.1017/s0140525x00010372,1,2,Indirect
10.1126/science.275.5306.1593,10.1016/0165-0173(83)90038-3,1,2,Indirect
10.1126/science.275.5306.1593,10.1126/science.6857251,1,2,Indirect
10.1126/science.275.5306.1593,10.1016/0361-9230(89)90223-2,1,2,Indirect
10.1126/science.275.5306.1593,10.1152/physrev.1991.71.1.155,1,2,Indirect
10.1007/bf00344251,10.1007/bf00342633,1,2,Indirect
10.1007/bf00344251,10.1152/jn.1972.35.1.96,1,2,Indirect
10.1007/bf00344251,10.1113/jphysiol.1962.sp006837,1,2,Indirect
10.1007/bf00344251,10.1152/jn.1965.28.2.229,1,2,Indirect
10.1007/bf00344251,10.1098/rspb.1977.0085,1,2,Indirect
10.1145/203330.203343,10.1016/0893-6080(89)90020-8,1,2,Indirect
10.1145/203330.203343,10.7551/mitpress/5236.001.0001,1,2,Indirect
10.1145/203330.203343,10.1147/rd.33.0210,1,2,Indirect
10.1145/203330.203343,10.1023/a:1022633531479,1,2,Indirect
10.1145/203330.203343,10.1162/neco.1989.1.3.321,1,2,Indirect
10.1145/203330.203343,10.1007/bf00992697,1,2,Indirect
10.1007/s10514-009-9120-4,10.1016/s0004-3702(99)00026-0,1,2,Indirect
10.1007/s10514-009-9120-4,10.1109/iros.2008.4650953,1,2,Indirect
10.1007/s10514-009-9120-4,10.1080/088395198117848,1,2,Indirect
10.1007/s10514-009-9120-4,10.1163/1568553041719519,1,2,Indirect
10.1007/s10514-009-9120-4,10.1177/0278364907087548,1,2,Indirect
10.1007/s10514-009-9120-4,10.1016/j.neunet.2008.02.003,1,2,Indirect
10.1007/s10514-009-9120-4,10.1109/icnn.1993.298623,1,2,Indirect
10.1007/s10514-009-9120-4,10.1177/105971230501300301,1,2,Indirect
10.1007/s10514-009-9120-4,10.1016/0004-3702(89)90017-9,1,2,Indirect
10.1007/s10514-009-9120-4,10.1016/j.robot.2004.05.005,1,2,Indirect
10.1126/science.1127647,10.1016/0885-2308(87)90026-x,1,2,Indirect
10.1126/science.1127647,10.1126/science.269.5232.1860,1,2,Indirect
10.1126/science.1127647,10.1162/neco.1997.9.7.1493,1,2,Indirect
10.1126/science.1127647,10.1073/pnas.79.8.2554,1,2,Indirect
10.1126/science.1127647,10.1162/neco.2006.18.7.1527,1,2,Indirect
10.1126/science.1127647,10.1002/(sici)1097-4571(199009)41:6<391::aid-asi1>3.0.co;2-9,1,2,Indirect
10.1126/science.1127647,10.1126/science.290.5500.2323,1,2,Indirect
10.1126/science.1127647,10.1126/science.290.5500.2319,1,2,Indirect
10.1007/s11023-007-9079-x,10.1109/21.97471,1,2,Indirect
10.1007/s11023-007-9079-x,10.1002/j.1556-6676.1992.tb01670.x,1,2,Indirect
10.1007/s11023-007-9079-x,10.3406/psy.1904.3675,1,2,Indirect
10.1007/s11023-007-9079-x,10.2307/2184371,1,2,Indirect
10.1007/s11023-007-9079-x,10.1007/978-3-662-04978-5,1,2,Indirect
10.1007/s11023-007-9079-x,10.1017/cbo9780511571312,1,2,Indirect
10.1007/s11023-007-9079-x,10.1007/bf02084159,1,2,Indirect
10.1007/s11023-007-9079-x,10.1109/jproc.1995.481636,1,2,Indirect
10.1007/s11023-007-9079-x,10.1093/mind/xcix.393.53,1,2,Indirect
10.1007/s11023-007-9079-x,10.1016/s0160-2896(97)90011-8,1,2,Indirect
10.1007/s11023-007-9079-x,10.1016/s0160-2896(97)90014-3,1,2,Indirect
10.1007/s11023-007-9079-x,10.1080/09528138908953691,1,2,Indirect
10.1007/s11023-007-9079-x,10.1023/a:1008367325700,1,2,Indirect
10.1007/s11023-007-9079-x,10.1016/b978-0-12-293850-4.50022-4,1,2,Indirect
10.1007/s11023-007-9079-x,10.1145/224538.224567,1,2,Indirect
10.1007/s11023-007-9079-x,10.1007/3-540-44795-4_20,1,2,Indirect
10.1007/s11023-007-9079-x,10.1016/j.tcs.2007.05.016,1,2,Indirect
10.1109/5.726791,10.1109/72.554195,1,2,Indirect
10.1109/5.726791,10.1162/neco.1995.7.6.1289,1,2,Indirect
10.1109/5.726791,10.1016/0031-3203(82)90024-3,1,2,Indirect
10.1109/5.726791,10.1007/bf00342633,1,2,Indirect
10.1109/5.726791,10.1113/jphysiol.1962.sp006837,1,2,Indirect
10.1109/5.726791,10.1162/neco.1993.5.3.419,1,2,Indirect
10.1109/5.726791,10.1109/5.18626,1,2,Indirect
10.1109/5.726791,10.1007/978-1-4615-3210-1,1,2,Indirect
10.1109/5.726791,10.1109/5.156474,1,2,Indirect
10.1109/5.726791,10.1109/5.156477,1,2,Indirect
10.1109/5.726791,10.1109/78.175747,1,2,Indirect
10.1109/5.726791,10.1007/bf00116037,1,2,Indirect
10.1109/5.726791,10.1162/neco.1992.4.6.888,1,2,Indirect
10.1109/5.726791,10.1007/bf02551274,1,2,Indirect
10.1109/5.726791,10.1162/neco.1991.3.3.440,1,2,Indirect
10.1109/5.726791,10.1109/tc.1978.1675179,1,2,Indirect
10.1109/5.726791,10.1162/neco.1994.6.5.851,1,2,Indirect
10.1109/5.726791,10.1103/physreva.45.6056,1,2,Indirect
10.1109/5.726791,10.1007/978-1-4757-2440-0,1,2,Indirect
10.1109/9.580874,10.1007/bf00115009,1,2,Indirect
10.1109/9.580874,10.1007/bf00993306,1,2,Indirect
10.1109/9.580874,10.1007/bf00993978,1,2,Indirect
10.1109/9.580874,10.1016/b978-1-55860-377-6.50040-2,1,2,Indirect
10.1109/9.580874,10.1162/neco.1995.7.2.270,1,2,Indirect
10.1109/9.580874,10.1007/bf00114726,1,2,Indirect
10.1109/9.580874,10.1007/bf00992698,1,2,Indirect
10.1109/9.580874,10.1162/neco.1994.6.6.1185,1,2,Indirect
10.1109/9.580874,10.1007/bf00114724,1,2,Indirect
10.1109/9.580874,10.1007/978-3-642-75894-2,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1136/jnnp.20.1.11,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/j.conb.2006.03.013,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1038/297681a0,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1038/13202,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1037/0033-295x.99.2.195,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1038/nrn1607,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/0028-3932(83)90005-2,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1111/j.1469-7580.2005.00421.x,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/j.tics.2007.02.005,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1126/science.1063530,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/j.tics.2007.09.001,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1038/nature05278,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1126/science.1062856,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/s0896-6273(00)80987-3,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/0006-8993(86)91483-6,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1523/jneurosci.19-16-j0001.1999,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/0306-4522(89)90423-5,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1037/0033-295x.102.3.419,1,1,Direct
10.1016/j.tins.2010.01.006,10.1016/0006-8993(71)90358-1,1,2,Indirect
10.1016/j.tins.2010.01.006,10.1016/0166-2236(87)90011-7,1,2,Indirect
10.1038/nn.2304,10.1146/annurev.ps.14.020163.000333,1,2,Indirect
10.1038/nn.2304,10.1016/s0896-6273(01)00424-x,1,2,Indirect
10.1038/nn.2304,10.1523/jneurosci.3002-07.2007,1,2,Indirect
10.1038/nn.2304,10.1038/nn2070,1,2,Indirect
10.1038/nn.2304,10.1146/annurev.psych.56.091103.070229,1,2,Indirect
10.1038/nn.2304,10.1146/annurev.neuro.28.061604.135722,1,2,Indirect
10.1038/nn.2304,10.1007/s00213-006-0578-x,1,2,Indirect
10.1038/nn.2304,10.1016/j.brainresrev.2007.10.007,1,2,Indirect
10.1038/nn.2304,10.1038/35083586,1,2,Indirect
10.1038/nn.2304,10.1016/j.tics.2005.05.010,1,2,Indirect
10.1038/nn.2304,10.1523/jneurosci.22-21-09475.2002,1,2,Indirect
10.1038/nn.2304,10.1038/nn1683,1,2,Indirect
10.1038/nn.2304,10.1038/22268,1,2,Indirect
10.1038/nn.2304,10.1146/annurev.neuro.25.112701.142922,1,2,Indirect
10.1038/nn.2304,10.1146/annurev.neuro.22.1.319,1,2,Indirect
10.1038/nn.2304,10.1146/annurev.neuro.29.051605.113038,1,2,Indirect
10.1038/nn.2304,10.1038/346174a0,1,2,Indirect
10.1038/nn.2304,10.1523/jneurosci.12-12-04745.1992,1,2,Indirect
10.1038/nn.2304,10.1523/jneurosci.16-04-01486.1996,1,2,Indirect
10.1038/nn.2304,10.3758/cabn.8.4.429,1,2,Indirect
10.1038/415318a,10.1016/0010-0285(91)90016-h,1,2,Indirect
10.1038/415318a,10.1037/h0043805,1,2,Indirect
10.1038/415318a,10.1037/0096-3445.111.4.369,1,2,Indirect
10.1038/415318a,10.1007/s004220050407,1,2,Indirect
10.1038/415318a,10.1046/j.1460-9568.1999.00530.x,1,2,Indirect
10.1038/415318a,10.1046/j.1460-9568.1999.00531.x,1,2,Indirect
10.1038/415318a,10.1016/s0042-6989(00)00083-3,1,2,Indirect
10.1038/415318a,10.1126/science.291.5502.312,1,2,Indirect
10.1038/415318a,10.1016/s0960-9822(95)00108-4,1,2,Indirect
10.1038/415318a,10.1152/jn.1972.35.1.96,1,2,Indirect
10.1038/415318a,10.1146/annurev.ne.19.030196.000545,1,2,Indirect
10.1038/415318a,10.1016/s0960-9822(06)00291-0,1,2,Indirect
10.1038/415318a,10.1038/72140,1,2,Indirect
10.1038/415318a,10.1037/0096-3445.115.1.39,1,2,Indirect
10.1038/415318a,10.1152/jn.1971.34.5.920,1,2,Indirect
10.1038/415318a,10.1073/pnas.94.7.3408,1,2,Indirect
10.1038/415318a,10.1523/jneurosci.21-04-01340.2001,1,2,Indirect
10.1038/415318a,10.1016/s0010-0277(98)00016-x,1,2,Indirect
10.1038/415318a,10.1016/0042-6989(80)90128-5,1,2,Indirect
10.1038/nn.3203,10.1038/nn.2599,1,2,Indirect
10.1038/nn.3203,10.1037/0033-295x.99.2.195,1,2,Indirect
10.1038/nn.3203,10.1016/j.tics.2007.09.001,1,2,Indirect
10.1038/nn.3203,10.1016/s0896-6273(00)80629-7,1,2,Indirect
10.1038/nn.3203,10.1073/pnas.0437938100,1,2,Indirect
10.1038/nn.3203,10.1016/j.neuron.2004.08.031,1,2,Indirect
10.1038/nn.3203,10.1016/j.neuron.2009.01.011,1,2,Indirect
10.1038/nn.3203,10.1126/science.8036517,1,2,Indirect
10.1038/nn.3203,10.1016/s0896-6273(02)01096-6,1,2,Indirect
10.1038/nn.3203,10.1038/nn1825,1,2,Indirect
10.1038/nn.3203,10.1016/j.neuron.2004.10.007,1,2,Indirect
10.1038/nn.3203,10.1038/nn.2384,1,2,Indirect
10.1038/nn.3203,10.1002/hipo.20707,1,2,Indirect
10.1038/nn.3203,10.1126/science.1138581,1,2,Indirect
10.1038/nn.3203,10.1126/science.1179013,1,2,Indirect
10.1038/nn.3203,10.1038/nn.2744,1,2,Indirect
10.1038/nn.3203,10.1016/j.neuron.2009.07.027,1,2,Indirect
10.1038/nn.3203,10.1016/0006-8993(71)90358-1,1,2,Indirect
10.1038/nn.3203,10.1146/annurev.neuro.31.061307.090723,1,2,Indirect
10.1038/nn.3203,10.1152/jn.00404.2011,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1016/0022-247x(65)90154-x,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1016/0890-5401(92)90048-k,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1016/0004-3702(94)00086-g,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1287/opre.32.5.1107,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1007/bf02283610,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1109/tssc.1966.300074,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1016/0004-3702(94)00087-h,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1007/bf02055574,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1287/mnsc.28.1.1,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1613/jair.277,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1287/opre.21.5.1071,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1287/opre.26.2.282,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1016/0167-6377(90)90022-w,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1007/bf00934845,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1007/bf02204836,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1287/opre.37.5.791,1,2,Indirect
10.1016/s0004-3702(98)00023-x,10.1016/0304-3975(95)00188-3,1,2,Indirect
10.1101/lm.1.1.1,10.1016/0166-2236(93)90081-v,2,3,Indirect
10.1101/lm.1.1.1,10.1038/347069a0,2,3,Indirect
10.1101/lm.1.1.1,10.1038/320172a0,2,3,Indirect
10.1101/lm.1.1.1,10.1523/jneurosci.10-03-00909.1990,2,3,Indirect
10.1101/lm.1.1.1,10.1038/346724a0,2,3,Indirect
10.1101/lm.1.1.1,10.1016/0022-510x(73)90175-5,2,3,Indirect
10.1101/lm.1.1.1,10.1073/pnas.90.17.8277,2,3,Indirect
10.1101/lm.1.1.1,10.1523/jneurosci.02-01-00032.1982,2,3,Indirect
10.1101/lm.1.1.1,10.1038/361031a0,2,3,Indirect
10.1101/lm.1.1.1,10.1113/jphysiol.1973.sp010273,2,3,Indirect
10.1101/lm.1.1.1,10.1016/0014-2999(91)90505-k,2,3,Indirect
10.1101/lm.1.1.1,10.1038/315409a0,2,3,Indirect
10.1101/lm.1.1.1,10.1073/pnas.86.20.8113,2,3,Indirect
10.1101/lm.1.1.1,10.1016/0896-6273(92)90104-l,2,3,Indirect
10.1101/lm.1.1.1,10.1016/s0166-4328(05)80288-8,2,3,Indirect
10.1101/lm.1.1.1,10.7551/mitpress/2010.001.0001,2,3,Indirect
10.1101/lm.1.1.1,10.1038/332444a0,2,3,Indirect
10.1101/lm.1.1.1,10.1073/pnas.84.12.4342,2,3,Indirect
10.1101/lm.1.1.1,10.1038/337129a0,2,3,Indirect
10.1101/lm.1.1.1,10.1001/archneur.1985.04060030081013,2,3,Indirect
10.1038/377725a0,10.1038/366059a0,2,3,Indirect
10.1038/377725a0,10.1523/jneurosci.15-03-01617.1995,2,3,Indirect
10.1038/377725a0,10.3758/bf03200017,2,3,Indirect
10.1038/377725a0,10.3758/bf03200062,2,3,Indirect
10.1038/377725a0,10.3758/bf03197899,2,3,Indirect
10.1038/377725a0,10.1007/bf00172219,2,3,Indirect
10.1038/377725a0,10.1007/978-1-4615-2814-2_4,2,3,Indirect
10.1038/377725a0,10.1126/science.1887231,2,3,Indirect
10.1038/377725a0,10.2307/1936663,2,3,Indirect
10.1038/377725a0,10.2307/1938384,2,3,Indirect
10.1038/377725a0,10.2307/1938299,2,3,Indirect
10.1038/377725a0,10.1038/275027a0,2,3,Indirect
10.1038/377725a0,10.1101/lm.1.1.1,2,2,Indirect
10.1038/377725a0,10.1147/rd.33.0210,2,2,Indirect
10.1038/377725a0,10.1037/0033-295x.88.2.135,2,2,Indirect
10.1038/377725a0,10.1073/pnas.72.2.710,2,3,Indirect
10.1038/377725a0,10.1007/bf00218409,2,3,Indirect
10.1038/377725a0,10.1007/bf00217108,2,3,Indirect
10.1038/377725a0,10.1523/jneurosci.15-01-00342.1995,2,3,Indirect
10.1038/377725a0,10.1523/jneurosci.13-03-00900.1993,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1109/tsmc.1983.6313077,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1038/320172a0,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0006-8993(92)90110-u,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0306-4522(89)90354-0,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1523/jneurosci.03-08-01599.1983,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0896-6273(93)90304-a,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0306-4522(89)90353-9,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0006-8993(87)90988-7,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1038/scientificamerican1269-98,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/s0079-6123(08)63818-2,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1152/physrev.1992.72.1.165,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/s0079-6123(08)63837-6,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0006-8993(91)90140-q,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1152/jn.1992.67.1.145,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1002/cne.902140206,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0006-8993(89)90210-2,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0014-4886(76)90089-3,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/s0079-6123(08)63051-4,2,3,Indirect
10.1016/0306-4522(94)90592-4,10.1016/0165-0173(87)90011-7,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0091-3057(83)90261-7,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0006-8993(81)90177-3,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1007/bf00421062,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0006-8993(75)90233-4,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0014-2999(76)90352-6,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1007/bf00426456,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0091-3057(85)90574-x,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1037/h0058775,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0022-3956(71)90033-1,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0006-8993(77)91015-0,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1037/h0040694,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.3758/bf03326894,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0091-3057(84)90104-7,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0006-8993(89)91400-5,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1126/science.1114313,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1007/bf00428151,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0304-3940(87)90451-4,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0091-3057(89)90019-1,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1097/00008877-199000140-00009,2,3,Indirect
10.1016/1044-5765(92)90012-q,10.1016/0091-3057(80)90166-5,2,3,Indirect
10.1002/syn.890100307,10.1016/0091-3057(75)90091-x,2,3,Indirect
10.1002/syn.890100307,10.1037/0735-7044.104.1.177,2,3,Indirect
10.1002/syn.890100307,10.1016/0091-3057(86)90092-4,2,3,Indirect
10.1002/syn.890100307,10.1016/0091-3057(74)90085-9,2,3,Indirect
10.1002/syn.890100307,10.1016/0091-3057(76)90205-7,2,3,Indirect
10.1002/syn.890100307,10.1037/h0083703,2,3,Indirect
10.1002/syn.890100307,10.1523/jneurosci.09-10-03400.1989,2,3,Indirect
10.1002/syn.890100307,10.1038/266556a0,2,3,Indirect
10.1002/syn.890100307,10.1007/bf00433088,2,3,Indirect
10.1002/syn.890100307,10.1016/0014-2999(90)90540-m,2,3,Indirect
10.1002/syn.890100307,10.1037/h0036330,2,3,Indirect
10.1002/syn.890100307,10.1037/h0033120,2,3,Indirect
10.1002/syn.890100307,10.1016/0006-8993(87)91327-8,2,3,Indirect
10.1002/syn.890100307,10.1007/978-1-4612-4812-5_14,2,3,Indirect
10.1002/syn.890100307,10.1016/0165-0270(80)90016-3,2,3,Indirect
10.1002/syn.890100307,10.1016/0024-3205(81)90148-x,2,3,Indirect
10.1002/syn.890100307,10.1126/science.6324347,2,3,Indirect
10.1002/syn.890100307,10.1016/0006-8993(81)90962-8,2,3,Indirect
10.1002/syn.890100307,10.1016/0006-8993(83)91232-5,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1111/j.1471-4159.1989.tb09224.x,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0304-3940(90)90141-u,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1111/j.1471-4159.1992.tb10033.x,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1097/00008877-199410000-00001,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1007/bf00442800,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0014-2999(91)90214-b,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1097/00008877-199308000-00009,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0006-8993(89)90251-5,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1146/annurev.ne.09.030186.002041,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0306-4522(88)90217-5,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0091-3057(85)90014-0,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1126/science.7188649,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0091-3057(85)90372-7,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1007/bf00429279,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1111/j.1476-5381.1972.tb06866.x,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0028-3908(75)90129-x,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0031-9384(86)90409-9,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1016/0091-3057(89)90298-0,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1038/npp.1993.3,2,3,Indirect
10.1016/0376-8716(95)01118-i,10.1007/bf02244208,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0014-2999(70)90006-3,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0006-8993(70)90186-1,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0006-2952(73)90147-0,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1111/j.1476-5381.1971.tb07177.x,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0006-8993(74)90647-7,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0006-8993(72)90734-2,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0006-8993(72)90735-4,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0024-3205(66)90006-3,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1007/bf00403900,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1111/j.1476-5381.1973.tb08194.x,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0028-3908(73)90120-2,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1007/bf00505669,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1126/science.179.4073.575,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0024-3205(63)90087-0,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1037/h0035289,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0006-8993(71)90182-x,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0014-4886(74)90089-2,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1037/h0027655,2,3,Indirect
10.1016/0006-8993(75)90998-1,10.1016/0014-2999(72)90132-x,2,3,Indirect
10.1126/science.897677,10.1016/0006-8993(76)90078-0,2,3,Indirect
10.1126/science.897677,10.1111/j.1471-4159.1974.tb06061.x,2,3,Indirect
10.1126/science.897677,10.1038/254439a0,2,3,Indirect
10.1126/science.897677,10.1016/s0021-9673(01)96577-x,2,3,Indirect
10.1126/science.897677,10.1016/0006-8993(74)90618-0,2,3,Indirect
10.1126/science.897677,10.1126/science.184.4133.177,2,3,Indirect
10.1126/science.897677,10.1016/0006-8993(74)90947-0,2,3,Indirect
10.1126/science.897677,10.1152/ajplegacy.1975.229.6.1547,2,3,Indirect
10.1126/science.897677,10.1016/0006-8993(76)90500-x,2,3,Indirect
10.1126/science.897677,10.1016/0361-9230(76)90110-6,2,3,Indirect
10.1126/science.897677,10.1016/0091-3057(76)90018-6,2,3,Indirect
10.1126/science.897677,10.1016/0361-9230(77)90006-5,2,3,Indirect
10.1126/science.897677,10.1016/0006-8993(76)90615-6,2,3,Indirect
10.1126/science.897677,10.1016/0006-8993(73)90795-6,2,3,Indirect
10.1126/science.897677,10.1016/s0091-6773(72)80218-9,2,3,Indirect
10.1126/science.897677,10.1037/h0027655,2,3,Indirect
10.1126/science.897677,10.1037/h0030927,2,3,Indirect
10.1126/science.897677,10.1016/0006-8993(76)90797-6,2,3,Indirect
10.1126/science.897677,10.1126/science.184.4143.1243,2,3,Indirect
